"rgn_id","year","habitat","km2"
1,2016,"mangrove",0
2,2016,"mangrove",0
3,2016,"mangrove",0
4,2016,"mangrove",0
5,2016,"mangrove",303.018017738312
6,2016,"mangrove",13.9720123452824
7,2016,"mangrove",526.57021526283
8,2016,"mangrove",62.0008047821906
9,2016,"mangrove",86.4518263864347
10,2016,"mangrove",0
11,2016,"mangrove",0
12,2016,"mangrove",0
13,2016,"mangrove",0
14,2016,"mangrove",3.4930030863206
15,2016,"mangrove",2702.71113804056
16,2016,"mangrove",9785.64814632715
17,2016,"mangrove",4684.9903895275
18,2016,"mangrove",513.471453689128
19,2016,"mangrove",0
20,2016,"mangrove",0
21,2016,"mangrove",0
24,2016,"mangrove",584.20476618712
25,2016,"mangrove",2239.0149783315
26,2016,"mangrove",610.402289334524
28,2016,"mangrove",0.873250771580149
29,2016,"mangrove",6.11275540106104
30,2016,"mangrove",0
31,2016,"mangrove",1.7465015431603
32,2016,"mangrove",0
33,2016,"mangrove",0
34,2016,"mangrove",0
35,2016,"mangrove",0
36,2016,"mangrove",0
37,2016,"mangrove",8.73250771580149
38,2016,"mangrove",0
39,2016,"mangrove",0
40,2016,"mangrove",192.115169747633
41,2016,"mangrove",2994.37689574833
42,2016,"mangrove",2599.6675469941
43,2016,"mangrove",542.288729151272
44,2016,"mangrove",21.8312692895037
45,2016,"mangrove",67.2403094116715
46,2016,"mangrove",6.98600617264119
47,2016,"mangrove",14.8452631168625
48,2016,"mangrove",1.7465015431603
49,2016,"mangrove",8.73250771580149
50,2016,"mangrove",60.2543032390303
51,2016,"mangrove",0
52,2016,"mangrove",0.873250771580149
53,2016,"mangrove",645.33232019773
54,2016,"mangrove",78.5925694422134
55,2016,"mangrove",0
56,2016,"mangrove",0
57,2016,"mangrove",0
58,2016,"mangrove",0
59,2016,"mangrove",0
60,2016,"mangrove",0
61,2016,"mangrove",0
62,2016,"mangrove",0
63,2016,"mangrove",0
64,2016,"mangrove",0
65,2016,"mangrove",612.148790877684
66,2016,"mangrove",1274.94612650702
67,2016,"mangrove",0
68,2016,"mangrove",0
69,2016,"mangrove",0
70,2016,"mangrove",0
71,2016,"mangrove",0
72,2016,"mangrove",0
73,2016,"mangrove",0
74,2016,"mangrove",0
75,2016,"mangrove",0
76,2016,"mangrove",0
77,2016,"mangrove",0
78,2016,"mangrove",0
79,2016,"mangrove",0
80,2016,"mangrove",0
81,2016,"mangrove",0
82,2016,"mangrove",0
84,2016,"mangrove",0
85,2016,"mangrove",0
86,2016,"mangrove",0
88,2016,"mangrove",0
89,2016,"mangrove",0
90,2016,"mangrove",0
91,2016,"mangrove",0
92,2016,"mangrove",0
93,2016,"mangrove",0
94,2016,"mangrove",0
95,2016,"mangrove",0
96,2016,"mangrove",1281.93213267966
97,2016,"mangrove",192.988420519213
98,2016,"mangrove",0
99,2016,"mangrove",3.4930030863206
100,2016,"mangrove",0
101,2016,"mangrove",0
102,2016,"mangrove",27.0707739189846
103,2016,"mangrove",0
104,2016,"mangrove",256.735726844564
105,2016,"mangrove",0
106,2016,"mangrove",201.720928235014
107,2016,"mangrove",0
108,2016,"mangrove",0
110,2016,"mangrove",982.407118027668
111,2016,"mangrove",121.381857249641
112,2016,"mangrove",3417.03026919312
113,2016,"mangrove",41.9160370358472
114,2016,"mangrove",138.846872681244
115,2016,"mangrove",180.762909717091
116,2016,"mangrove",94.3110833306561
117,2016,"mangrove",1.7465015431603
118,2016,"mangrove",0
119,2016,"mangrove",0
120,2016,"mangrove",10.4790092589618
121,2016,"mangrove",0
122,2016,"mangrove",1.7465015431603
123,2016,"mangrove",0.873250771580149
124,2016,"mangrove",0
125,2016,"mangrove",0.873250771580149
126,2016,"mangrove",58.50780169587
127,2016,"mangrove",0
129,2016,"mangrove",1538.66785952422
130,2016,"mangrove",365.018822520502
131,2016,"mangrove",742.263155843127
132,2016,"mangrove",2323.72030317478
133,2016,"mangrove",572.852506156578
134,2016,"mangrove",373.751330236304
135,2016,"mangrove",9674.74529833647
136,2016,"mangrove",255.862476072984
137,2016,"mangrove",1373.62346369557
138,2016,"mangrove",31.4370277768854
139,2016,"mangrove",2804.00822754386
140,2016,"mangrove",55.0147986095494
141,2016,"mangrove",0
143,2016,"mangrove",0
144,2016,"mangrove",0
145,2016,"mangrove",0
146,2016,"mangrove",0
147,2016,"mangrove",0
148,2016,"mangrove",0
149,2016,"mangrove",0
150,2016,"mangrove",0
151,2016,"mangrove",0
152,2016,"mangrove",1.7465015431603
153,2016,"mangrove",0
154,2016,"mangrove",0
155,2016,"mangrove",10.4790092589618
156,2016,"mangrove",0
157,2016,"mangrove",0
158,2016,"mangrove",0
159,2016,"mangrove",0
161,2016,"mangrove",0
162,2016,"mangrove",314.370277768854
163,2016,"mangrove",1900.1936789584
164,2016,"mangrove",477.668172054341
166,2016,"mangrove",90.8180802443355
167,2016,"mangrove",298.651763880411
168,2016,"mangrove",749.249162015768
169,2016,"mangrove",511.724952145967
171,2016,"mangrove",10996.8469665088
172,2016,"mangrove",0
173,2016,"mangrove",0
174,2016,"mangrove",0
175,2016,"mangrove",0
176,2016,"mangrove",0
177,2016,"mangrove",0
178,2016,"mangrove",0
179,2016,"mangrove",0
180,2016,"mangrove",0
181,2016,"mangrove",0
182,2016,"mangrove",0
183,2016,"mangrove",0
184,2016,"mangrove",0
185,2016,"mangrove",0
186,2016,"mangrove",0
187,2016,"mangrove",0
188,2016,"mangrove",0
189,2016,"mangrove",0
190,2016,"mangrove",0.873250771580149
191,2016,"mangrove",84.7053248432745
192,2016,"mangrove",0
