"rgn_id","taxa_code","taxa_group","family","year","tonnes"
163,"Abalones_2","GAST","Haliotidae",1999,"NA_to_zero"
14,"Abalones_1","GAST","Haliotidae",2000,"0"
163,"Abalones_2","GAST","Haliotidae",2000,"NA_to_zero"
14,"Abalones_1","GAST","Haliotidae",2001,"0"
163,"Abalones_2","GAST","Haliotidae",2001,"NA_to_zero"
14,"Abalones_1","GAST","Haliotidae",2002,"0"
163,"Abalones_2","GAST","Haliotidae",2002,"NA_to_zero"
14,"Abalones_1","GAST","Haliotidae",2003,"0"
163,"Abalones_2","GAST","Haliotidae",2003,"NA_to_zero"
14,"Abalones_1","GAST","Haliotidae",2004,"0"
163,"Abalones_2","GAST","Haliotidae",2004,"0"
14,"Abalones_1","GAST","Haliotidae",2005,"0"
25,"Abalones_3","GAST","Haliotidae",2005,"0"
163,"Abalones_2","GAST","Haliotidae",2005,"0"
14,"Abalones_1","GAST","Haliotidae",2006,"0"
25,"Abalones_3","GAST","Haliotidae",2006,"0"
163,"Abalones_2","GAST","Haliotidae",2006,"0"
14,"Abalones_1","GAST","Haliotidae",2007,"0"
25,"Abalones_3","GAST","Haliotidae",2007,"0"
163,"Abalones_2","GAST","Haliotidae",2007,"0"
14,"Abalones_1","GAST","Haliotidae",2008,"0"
25,"Abalones_3","GAST","Haliotidae",2008,"0"
163,"Abalones_2","GAST","Haliotidae",2008,"0"
14,"Abalones_1","GAST","Haliotidae",2009,"0"
25,"Abalones_3","GAST","Haliotidae",2009,"0"
163,"Abalones_2","GAST","Haliotidae",2009,"0"
14,"Abalones_1","GAST","Haliotidae",2010,"0"
25,"Abalones_3","GAST","Haliotidae",2010,"0"
163,"Abalones_2","GAST","Haliotidae",2010,"0"
14,"Abalones_1","GAST","Haliotidae",2011,"0"
25,"Abalones_3","GAST","Haliotidae",2011,"0"
163,"Abalones_2","GAST","Haliotidae",2011,"0"
14,"Abalones_1","GAST","Haliotidae",2012,"0"
25,"Abalones_3","GAST","Haliotidae",2012,"0"
163,"Abalones_2","GAST","Haliotidae",2012,"0"
14,"Abalones_1","GAST","Haliotidae",2013,"0"
25,"Abalones_3","GAST","Haliotidae",2013,"0"
163,"Abalones_2","GAST","Haliotidae",2013,"0"
14,"Abalones_1","GAST","Haliotidae",2014,"0"
25,"Abalones_3","GAST","Haliotidae",2014,"0"
163,"Abalones_2","GAST","Haliotidae",2014,"0"
14,"Abalones_1","GAST","Haliotidae",2015,"0"
25,"Abalones_3","GAST","Haliotidae",2015,"0"
163,"Abalones_2","GAST","Haliotidae",2015,"0"
14,"Abalones_1","GAST","Haliotidae",2016,"0"
25,"Abalones_3","GAST","Haliotidae",2016,"0"
163,"Abalones_2","GAST","Haliotidae",2016,"0"
14,"Abalones_1","GAST","Haliotidae",2017,"0"
25,"Abalones_3","GAST","Haliotidae",2017,"0"
163,"Abalones_2","GAST","Haliotidae",2017,"0"
14,"Abalones_1","GAST","Haliotidae",2018,"0"
25,"Abalones_3","GAST","Haliotidae",2018,"0"
163,"Abalones_2","GAST","Haliotidae",2018,"0"
14,"Abalones_1","GAST","Haliotidae",2019,"0"
25,"Abalones_3","GAST","Haliotidae",2019,"0"
163,"Abalones_2","GAST","Haliotidae",2019,"0"
14,"Abalones_1","GAST","Haliotidae",2020,"0"
25,"Abalones_3","GAST","Haliotidae",2020,"0"
163,"Abalones_2","GAST","Haliotidae",2020,"0"
14,"Abalones_1","GAST","Haliotidae",2021,"0"
25,"Abalones_3","GAST","Haliotidae",2021,"0"
163,"Abalones_2","GAST","Haliotidae",2021,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1973,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1974,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1975,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1976,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1977,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1978,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1979,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1980,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1981,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1982,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1983,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1984,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1985,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1986,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1987,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1988,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1989,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1990,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1991,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1992,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1993,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1994,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1995,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1996,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1997,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1998,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",1999,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",2000,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",2001,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",2002,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",2003,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",2004,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",2005,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",2006,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",2007,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",2008,"0"
216,"Akiami paste shrimp_4","SH","Sergestidae",2009,"NA_to_zero"
216,"Akiami paste shrimp_4","SH","Sergestidae",2010,"NA_to_zero"
216,"Akiami paste shrimp_4","SH","Sergestidae",2011,"NA_to_zero"
216,"Akiami paste shrimp_4","SH","Sergestidae",2012,"NA_to_zero"
216,"Akiami paste shrimp_4","SH","Sergestidae",2013,"NA_to_zero"
216,"Akiami paste shrimp_4","SH","Sergestidae",2014,"NA_to_zero"
216,"Akiami paste shrimp_4","SH","Sergestidae",2015,"NA_to_zero"
216,"Akiami paste shrimp_4","SH","Sergestidae",2016,"NA_to_zero"
216,"Akiami paste shrimp_4","SH","Sergestidae",2017,"NA_to_zero"
216,"Akiami paste shrimp_4","SH","Sergestidae",2018,"NA_to_zero"
216,"Akiami paste shrimp_4","SH","Sergestidae",2019,"NA_to_zero"
216,"Akiami paste shrimp_4","SH","Sergestidae",2020,"NA_to_zero"
216,"Akiami paste shrimp_4","SH","Sergestidae",2021,"NA_to_zero"
14,"Amberjacks nei_5","F","Carangidae",1993,"0"
14,"Amberjacks nei_5","F","Carangidae",1994,"0"
14,"Amberjacks nei_5","F","Carangidae",1995,"0"
14,"Amberjacks nei_5","F","Carangidae",1996,"0"
14,"Amberjacks nei_5","F","Carangidae",1997,"0"
14,"Amberjacks nei_5","F","Carangidae",1998,"0"
14,"Amberjacks nei_5","F","Carangidae",1999,"0"
14,"Amberjacks nei_5","F","Carangidae",2000,"0"
14,"Amberjacks nei_5","F","Carangidae",2001,"0"
14,"Amberjacks nei_5","F","Carangidae",2002,"0"
14,"Amberjacks nei_5","F","Carangidae",2003,"0"
14,"Amberjacks nei_5","F","Carangidae",2004,"0"
14,"Amberjacks nei_5","F","Carangidae",2005,"0"
14,"Amberjacks nei_5","F","Carangidae",2006,"0"
14,"Amberjacks nei_5","F","Carangidae",2007,"0"
14,"Amberjacks nei_5","F","Carangidae",2008,"0"
14,"Amberjacks nei_5","F","Carangidae",2009,"0"
14,"Amberjacks nei_5","F","Carangidae",2010,"0"
14,"Amberjacks nei_5","F","Carangidae",2011,"0"
14,"Amberjacks nei_5","F","Carangidae",2012,"0"
14,"Amberjacks nei_5","F","Carangidae",2013,"0"
14,"Amberjacks nei_5","F","Carangidae",2014,"0"
14,"Amberjacks nei_5","F","Carangidae",2015,"0"
14,"Amberjacks nei_5","F","Carangidae",2016,"0"
14,"Amberjacks nei_5","F","Carangidae",2017,"0"
14,"Amberjacks nei_5","F","Carangidae",2018,"0"
14,"Amberjacks nei_5","F","Carangidae",2019,"0"
14,"Amberjacks nei_5","F","Carangidae",2020,"0"
14,"Amberjacks nei_5","F","Carangidae",2021,"0"
143,"Arctic char_6","F","Salmonidae",1987,"0"
143,"Arctic char_6","F","Salmonidae",1988,"0"
143,"Arctic char_6","F","Salmonidae",1989,"0"
143,"Arctic char_6","F","Salmonidae",1990,"0"
143,"Arctic char_6","F","Salmonidae",1991,"0"
143,"Arctic char_6","F","Salmonidae",1992,"0"
143,"Arctic char_6","F","Salmonidae",1993,"0"
143,"Arctic char_6","F","Salmonidae",1994,"0"
143,"Arctic char_6","F","Salmonidae",1995,"0"
143,"Arctic char_6","F","Salmonidae",1996,"0"
143,"Arctic char_6","F","Salmonidae",1997,"0"
143,"Arctic char_6","F","Salmonidae",1998,"0"
143,"Arctic char_6","F","Salmonidae",1999,"0"
143,"Arctic char_6","F","Salmonidae",2000,"0"
143,"Arctic char_6","F","Salmonidae",2001,"0"
143,"Arctic char_6","F","Salmonidae",2002,"0"
143,"Arctic char_6","F","Salmonidae",2003,"0"
143,"Arctic char_6","F","Salmonidae",2004,"0"
143,"Arctic char_6","F","Salmonidae",2005,"0"
143,"Arctic char_6","F","Salmonidae",2006,"0"
143,"Arctic char_6","F","Salmonidae",2007,"0"
143,"Arctic char_6","F","Salmonidae",2008,"0"
143,"Arctic char_6","F","Salmonidae",2009,"0"
143,"Arctic char_6","F","Salmonidae",2010,"0"
143,"Arctic char_6","F","Salmonidae",2011,"0"
143,"Arctic char_6","F","Salmonidae",2012,"0"
143,"Arctic char_6","F","Salmonidae",2013,"0"
143,"Arctic char_6","F","Salmonidae",2014,"0"
143,"Arctic char_6","F","Salmonidae",2015,"0"
143,"Arctic char_6","F","Salmonidae",2016,"0"
143,"Arctic char_6","F","Salmonidae",2017,"0"
143,"Arctic char_6","F","Salmonidae",2018,"0"
143,"Arctic char_6","F","Salmonidae",2019,"0"
143,"Arctic char_6","F","Salmonidae",2020,"0"
143,"Arctic char_6","F","Salmonidae",2021,"0"
183,"Atlantic ditch shrimp_7","SH","Palaemonidae",2005,"0"
183,"Atlantic ditch shrimp_7","SH","Palaemonidae",2006,"0"
183,"Atlantic ditch shrimp_7","SH","Palaemonidae",2007,"0"
183,"Atlantic ditch shrimp_7","SH","Palaemonidae",2008,"0"
183,"Atlantic ditch shrimp_7","SH","Palaemonidae",2009,"0"
183,"Atlantic ditch shrimp_7","SH","Palaemonidae",2010,"0"
183,"Atlantic ditch shrimp_7","SH","Palaemonidae",2011,"0"
183,"Atlantic ditch shrimp_7","SH","Palaemonidae",2012,"0"
183,"Atlantic ditch shrimp_7","SH","Palaemonidae",2013,"0"
182,"Atlantic ditch shrimp_8","SH","Palaemonidae",2014,"0"
183,"Atlantic ditch shrimp_7","SH","Palaemonidae",2014,"0"
182,"Atlantic ditch shrimp_8","SH","Palaemonidae",2015,"0"
183,"Atlantic ditch shrimp_7","SH","Palaemonidae",2015,"0"
182,"Atlantic ditch shrimp_8","SH","Palaemonidae",2016,"0"
183,"Atlantic ditch shrimp_7","SH","Palaemonidae",2016,"0"
182,"Atlantic ditch shrimp_8","SH","Palaemonidae",2017,"0"
183,"Atlantic ditch shrimp_7","SH","Palaemonidae",2017,"0"
182,"Atlantic ditch shrimp_8","SH","Palaemonidae",2018,"0"
183,"Atlantic ditch shrimp_7","SH","Palaemonidae",2018,"0"
182,"Atlantic ditch shrimp_8","SH","Palaemonidae",2019,"0"
183,"Atlantic ditch shrimp_7","SH","Palaemonidae",2019,"0"
182,"Atlantic ditch shrimp_8","SH","Palaemonidae",2020,"0"
183,"Atlantic ditch shrimp_7","SH","Palaemonidae",2020,"0"
182,"Atlantic ditch shrimp_8","SH","Palaemonidae",2021,"0"
183,"Atlantic ditch shrimp_7","SH","Palaemonidae",2021,"0"
183,"Atlantic salmon_9","F","Salmonidae",1988,"0"
183,"Atlantic salmon_9","F","Salmonidae",1989,"0"
183,"Atlantic salmon_9","F","Salmonidae",1990,"0"
183,"Atlantic salmon_9","F","Salmonidae",1991,"0"
183,"Atlantic salmon_9","F","Salmonidae",1992,"0"
183,"Atlantic salmon_9","F","Salmonidae",1993,"0"
183,"Atlantic salmon_9","F","Salmonidae",1994,"0"
183,"Atlantic salmon_9","F","Salmonidae",1995,"0"
183,"Atlantic salmon_9","F","Salmonidae",1996,"0"
143,"Atlantic salmon_10","F","Salmonidae",1997,"0"
183,"Atlantic salmon_9","F","Salmonidae",1997,"0"
143,"Atlantic salmon_10","F","Salmonidae",1998,"0"
183,"Atlantic salmon_9","F","Salmonidae",1998,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",1999,"0"
183,"Atlantic salmon_9","F","Salmonidae",1999,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2000,"0"
183,"Atlantic salmon_9","F","Salmonidae",2000,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2001,"0"
183,"Atlantic salmon_9","F","Salmonidae",2001,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2002,"0"
183,"Atlantic salmon_9","F","Salmonidae",2002,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2003,"0"
183,"Atlantic salmon_9","F","Salmonidae",2003,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2004,"0"
183,"Atlantic salmon_9","F","Salmonidae",2004,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2005,"0"
183,"Atlantic salmon_9","F","Salmonidae",2005,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2006,"0"
183,"Atlantic salmon_9","F","Salmonidae",2006,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2007,"0"
183,"Atlantic salmon_9","F","Salmonidae",2007,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2008,"0"
183,"Atlantic salmon_9","F","Salmonidae",2008,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2009,"NA_to_zero"
183,"Atlantic salmon_9","F","Salmonidae",2009,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2010,"NA_to_zero"
183,"Atlantic salmon_9","F","Salmonidae",2010,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2011,"NA_to_zero"
183,"Atlantic salmon_9","F","Salmonidae",2011,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2012,"NA_to_zero"
183,"Atlantic salmon_9","F","Salmonidae",2012,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2013,"NA_to_zero"
183,"Atlantic salmon_9","F","Salmonidae",2013,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2014,"NA_to_zero"
183,"Atlantic salmon_9","F","Salmonidae",2014,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2015,"NA_to_zero"
183,"Atlantic salmon_9","F","Salmonidae",2015,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2016,"NA_to_zero"
183,"Atlantic salmon_9","F","Salmonidae",2016,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2017,"NA_to_zero"
183,"Atlantic salmon_9","F","Salmonidae",2017,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2018,"NA_to_zero"
183,"Atlantic salmon_9","F","Salmonidae",2018,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2019,"NA_to_zero"
183,"Atlantic salmon_9","F","Salmonidae",2019,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2020,"NA_to_zero"
183,"Atlantic salmon_9","F","Salmonidae",2020,"NA_to_zero"
143,"Atlantic salmon_10","F","Salmonidae",2021,"NA_to_zero"
183,"Atlantic salmon_9","F","Salmonidae",2021,"NA_to_zero"
75,"Baltic prawn_11","SH","Palaemonidae",2001,"0"
75,"Baltic prawn_11","SH","Palaemonidae",2002,"0"
75,"Baltic prawn_11","SH","Palaemonidae",2003,"0"
75,"Baltic prawn_11","SH","Palaemonidae",2004,"NA_to_zero"
75,"Baltic prawn_11","SH","Palaemonidae",2005,"NA_to_zero"
75,"Baltic prawn_11","SH","Palaemonidae",2006,"NA_to_zero"
75,"Baltic prawn_11","SH","Palaemonidae",2007,"0"
75,"Baltic prawn_11","SH","Palaemonidae",2008,"0"
75,"Baltic prawn_11","SH","Palaemonidae",2009,"NA_to_zero"
75,"Baltic prawn_11","SH","Palaemonidae",2010,"NA_to_zero"
75,"Baltic prawn_11","SH","Palaemonidae",2011,"0"
75,"Baltic prawn_11","SH","Palaemonidae",2012,"0"
75,"Baltic prawn_11","SH","Palaemonidae",2013,"NA_to_zero"
75,"Baltic prawn_11","SH","Palaemonidae",2014,"NA_to_zero"
75,"Baltic prawn_11","SH","Palaemonidae",2015,"NA_to_zero"
75,"Baltic prawn_11","SH","Palaemonidae",2016,"NA_to_zero"
75,"Baltic prawn_11","SH","Palaemonidae",2017,"NA_to_zero"
75,"Baltic prawn_11","SH","Palaemonidae",2018,"NA_to_zero"
75,"Baltic prawn_11","SH","Palaemonidae",2019,"NA_to_zero"
75,"Baltic prawn_11","SH","Palaemonidae",2020,"NA_to_zero"
75,"Baltic prawn_11","SH","Palaemonidae",2021,"NA_to_zero"
216,"Banana prawn_12","SH","Penaeidae",1962,"0"
216,"Banana prawn_12","SH","Penaeidae",1963,"0"
207,"Banana prawn_13","SH","Penaeidae",1964,"0"
216,"Banana prawn_12","SH","Penaeidae",1964,"0"
207,"Banana prawn_13","SH","Penaeidae",1965,"0"
216,"Banana prawn_12","SH","Penaeidae",1965,"0"
207,"Banana prawn_13","SH","Penaeidae",1966,"0"
216,"Banana prawn_12","SH","Penaeidae",1966,"0"
207,"Banana prawn_13","SH","Penaeidae",1967,"0"
216,"Banana prawn_12","SH","Penaeidae",1967,"0"
207,"Banana prawn_13","SH","Penaeidae",1968,"0"
216,"Banana prawn_12","SH","Penaeidae",1968,"0"
207,"Banana prawn_13","SH","Penaeidae",1969,"0"
216,"Banana prawn_12","SH","Penaeidae",1969,"0"
13,"Banana prawn_14","SH","Penaeidae",1970,"0"
207,"Banana prawn_13","SH","Penaeidae",1970,"0"
208,"Banana prawn_15","SH","Penaeidae",1970,"0"
216,"Banana prawn_12","SH","Penaeidae",1970,"0"
13,"Banana prawn_14","SH","Penaeidae",1971,"0"
207,"Banana prawn_13","SH","Penaeidae",1971,"0"
208,"Banana prawn_15","SH","Penaeidae",1971,"0"
216,"Banana prawn_12","SH","Penaeidae",1971,"0"
13,"Banana prawn_14","SH","Penaeidae",1972,"0"
207,"Banana prawn_13","SH","Penaeidae",1972,"0"
208,"Banana prawn_15","SH","Penaeidae",1972,"0"
216,"Banana prawn_12","SH","Penaeidae",1972,"0"
13,"Banana prawn_14","SH","Penaeidae",1973,"0"
15,"Banana prawn_16","SH","Penaeidae",1973,"0"
207,"Banana prawn_13","SH","Penaeidae",1973,"0"
208,"Banana prawn_15","SH","Penaeidae",1973,"0"
216,"Banana prawn_12","SH","Penaeidae",1973,"0"
13,"Banana prawn_14","SH","Penaeidae",1974,"0"
15,"Banana prawn_16","SH","Penaeidae",1974,"0"
207,"Banana prawn_13","SH","Penaeidae",1974,"0"
208,"Banana prawn_15","SH","Penaeidae",1974,"0"
216,"Banana prawn_12","SH","Penaeidae",1974,"0"
13,"Banana prawn_14","SH","Penaeidae",1975,"0"
15,"Banana prawn_16","SH","Penaeidae",1975,"0"
207,"Banana prawn_13","SH","Penaeidae",1975,"0"
208,"Banana prawn_15","SH","Penaeidae",1975,"0"
216,"Banana prawn_12","SH","Penaeidae",1975,"0"
13,"Banana prawn_14","SH","Penaeidae",1976,"0"
15,"Banana prawn_16","SH","Penaeidae",1976,"0"
25,"Banana prawn_17","SH","Penaeidae",1976,"0"
207,"Banana prawn_13","SH","Penaeidae",1976,"0"
208,"Banana prawn_15","SH","Penaeidae",1976,"0"
216,"Banana prawn_12","SH","Penaeidae",1976,"0"
13,"Banana prawn_14","SH","Penaeidae",1977,"0"
15,"Banana prawn_16","SH","Penaeidae",1977,"0"
25,"Banana prawn_17","SH","Penaeidae",1977,"0"
207,"Banana prawn_13","SH","Penaeidae",1977,"0"
208,"Banana prawn_15","SH","Penaeidae",1977,"0"
216,"Banana prawn_12","SH","Penaeidae",1977,"0"
13,"Banana prawn_14","SH","Penaeidae",1978,"0"
15,"Banana prawn_16","SH","Penaeidae",1978,"0"
25,"Banana prawn_17","SH","Penaeidae",1978,"0"
207,"Banana prawn_13","SH","Penaeidae",1978,"0"
208,"Banana prawn_15","SH","Penaeidae",1978,"0"
216,"Banana prawn_12","SH","Penaeidae",1978,"0"
13,"Banana prawn_14","SH","Penaeidae",1979,"0"
15,"Banana prawn_16","SH","Penaeidae",1979,"0"
25,"Banana prawn_17","SH","Penaeidae",1979,"0"
207,"Banana prawn_13","SH","Penaeidae",1979,"0"
208,"Banana prawn_15","SH","Penaeidae",1979,"0"
216,"Banana prawn_12","SH","Penaeidae",1979,"0"
13,"Banana prawn_14","SH","Penaeidae",1980,"0"
15,"Banana prawn_16","SH","Penaeidae",1980,"0"
25,"Banana prawn_17","SH","Penaeidae",1980,"0"
207,"Banana prawn_13","SH","Penaeidae",1980,"0"
208,"Banana prawn_15","SH","Penaeidae",1980,"0"
216,"Banana prawn_12","SH","Penaeidae",1980,"0"
13,"Banana prawn_14","SH","Penaeidae",1981,"0"
15,"Banana prawn_16","SH","Penaeidae",1981,"0"
25,"Banana prawn_17","SH","Penaeidae",1981,"0"
207,"Banana prawn_13","SH","Penaeidae",1981,"0"
208,"Banana prawn_15","SH","Penaeidae",1981,"0"
216,"Banana prawn_12","SH","Penaeidae",1981,"0"
13,"Banana prawn_14","SH","Penaeidae",1982,"0"
15,"Banana prawn_16","SH","Penaeidae",1982,"0"
25,"Banana prawn_17","SH","Penaeidae",1982,"0"
206,"Banana prawn_18","SH","Penaeidae",1982,"0"
207,"Banana prawn_13","SH","Penaeidae",1982,"0"
208,"Banana prawn_15","SH","Penaeidae",1982,"0"
216,"Banana prawn_12","SH","Penaeidae",1982,"0"
13,"Banana prawn_14","SH","Penaeidae",1983,"0"
15,"Banana prawn_16","SH","Penaeidae",1983,"0"
25,"Banana prawn_17","SH","Penaeidae",1983,"0"
206,"Banana prawn_18","SH","Penaeidae",1983,"0"
207,"Banana prawn_13","SH","Penaeidae",1983,"0"
208,"Banana prawn_15","SH","Penaeidae",1983,"0"
216,"Banana prawn_12","SH","Penaeidae",1983,"0"
13,"Banana prawn_14","SH","Penaeidae",1984,"0"
15,"Banana prawn_16","SH","Penaeidae",1984,"0"
25,"Banana prawn_17","SH","Penaeidae",1984,"0"
206,"Banana prawn_18","SH","Penaeidae",1984,"0"
207,"Banana prawn_13","SH","Penaeidae",1984,"0"
208,"Banana prawn_15","SH","Penaeidae",1984,"0"
216,"Banana prawn_12","SH","Penaeidae",1984,"0"
13,"Banana prawn_14","SH","Penaeidae",1985,"0"
15,"Banana prawn_16","SH","Penaeidae",1985,"0"
25,"Banana prawn_17","SH","Penaeidae",1985,"0"
206,"Banana prawn_18","SH","Penaeidae",1985,"0"
207,"Banana prawn_13","SH","Penaeidae",1985,"0"
208,"Banana prawn_15","SH","Penaeidae",1985,"0"
216,"Banana prawn_12","SH","Penaeidae",1985,"0"
13,"Banana prawn_14","SH","Penaeidae",1986,"0"
15,"Banana prawn_16","SH","Penaeidae",1986,"0"
25,"Banana prawn_17","SH","Penaeidae",1986,"0"
206,"Banana prawn_18","SH","Penaeidae",1986,"0"
207,"Banana prawn_13","SH","Penaeidae",1986,"0"
208,"Banana prawn_15","SH","Penaeidae",1986,"0"
216,"Banana prawn_12","SH","Penaeidae",1986,"0"
13,"Banana prawn_14","SH","Penaeidae",1987,"0"
15,"Banana prawn_16","SH","Penaeidae",1987,"0"
25,"Banana prawn_17","SH","Penaeidae",1987,"0"
206,"Banana prawn_18","SH","Penaeidae",1987,"0"
207,"Banana prawn_13","SH","Penaeidae",1987,"0"
208,"Banana prawn_15","SH","Penaeidae",1987,"0"
216,"Banana prawn_12","SH","Penaeidae",1987,"0"
13,"Banana prawn_14","SH","Penaeidae",1988,"0"
15,"Banana prawn_16","SH","Penaeidae",1988,"0"
25,"Banana prawn_17","SH","Penaeidae",1988,"0"
206,"Banana prawn_18","SH","Penaeidae",1988,"0"
207,"Banana prawn_13","SH","Penaeidae",1988,"0"
208,"Banana prawn_15","SH","Penaeidae",1988,"0"
216,"Banana prawn_12","SH","Penaeidae",1988,"0"
13,"Banana prawn_14","SH","Penaeidae",1989,"0"
15,"Banana prawn_16","SH","Penaeidae",1989,"0"
25,"Banana prawn_17","SH","Penaeidae",1989,"0"
206,"Banana prawn_18","SH","Penaeidae",1989,"0"
207,"Banana prawn_13","SH","Penaeidae",1989,"0"
208,"Banana prawn_15","SH","Penaeidae",1989,"0"
216,"Banana prawn_12","SH","Penaeidae",1989,"0"
13,"Banana prawn_14","SH","Penaeidae",1990,"0"
15,"Banana prawn_16","SH","Penaeidae",1990,"0"
25,"Banana prawn_17","SH","Penaeidae",1990,"0"
206,"Banana prawn_18","SH","Penaeidae",1990,"0"
