"scientificname"
"Ammodytes spp"
"Bathyraja parmifera"
"Caulolatilus microps"
"Centroberyx gerrardi"
"Chrysophrys auratus"
"Cleisthenes herzensteini"
"Eopsetta grigorjewi"
"Epinephelus niveatus"
"Etrumeus teres"
"Haliotis iris"
"Hexagrammos decagrammus"
"Lepidopsetta polyxystra"
"Lepidorhombus spp"
"Loligo reynaudii"
"Merluccius gayi"
"Merluccius paradoxus"
"Merluccius spp"
"Neoplatycephalus richardsoni"
"Penaeus esculentus"
"Platycephalus conatus"
"Raja binoculata"
"Raja rhina"
"Sardinops melanostictus"
"Scorpaena guttata"
"Sebastes caurinus"
"Sebastes fasciatus"
"Sebastes melanostomus"
"Sebastes nebulosus"
"Sebastes polyspinis"
"Sebastes ruberrimus"
"Sebastes spp"
"Sebastes variabilis"
"Sebastolobus macrochir"
"Seriola quinqueradiata"
"Sillago flindersi"
"Takifugu rubripes"
"Tanakius kitaharae"
"Tetrapturus albidus"
"Theragra chalcogramma"
