comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat
Puff Adder,Bitis arietans,FALSE,62,197461,NA,LC
Puff Adder,Bitis arietans,FALSE,36,197461,NA,LC
Puff Adder,Bitis arietans,FALSE,37,197461,NA,LC
Puff Adder,Bitis arietans,FALSE,63,197461,NA,LC
Puff Adder,Bitis arietans,FALSE,194,197461,NA,LC
Puff Adder,Bitis arietans,FALSE,104,197461,NA,LC
Puff Adder,Bitis arietans,FALSE,34,197461,NA,LC
Saker Falcon,Falco cherrug,FALSE,74,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,216,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,247,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,24,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,15,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,215,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,21,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,231,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,14,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,190,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,76,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,77,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,47,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,25,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,26,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,54,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,38,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,210,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,237,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,48,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,81,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,51,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,204,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,53,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,50,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,209,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,39,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,203,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,40,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,20,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,192,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,78,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,79,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,208,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,205,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,206,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,191,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,52,22696495,NA,EN
Saker Falcon,Falco cherrug,FALSE,207,22696495,NA,EN
Tiger,Panthera tigris,FALSE,74,15955,NA,EN
Tiger,Panthera tigris,FALSE,216,15955,NA,EN
Tiger,Panthera tigris,FALSE,247,15955,NA,EN
Tiger,Panthera tigris,FALSE,24,15955,NA,EN
Tiger,Panthera tigris,FALSE,15,15955,NA,EN
Tiger,Panthera tigris,FALSE,215,15955,NA,EN
Tiger,Panthera tigris,FALSE,21,15955,NA,EN
Tiger,Panthera tigris,FALSE,231,15955,NA,EN
Tiger,Panthera tigris,FALSE,14,15955,NA,EN
Tiger,Panthera tigris,FALSE,190,15955,NA,EN
Tiger,Panthera tigris,FALSE,76,15955,NA,EN
Tiger,Panthera tigris,FALSE,77,15955,NA,EN
Tiger,Panthera tigris,FALSE,47,15955,NA,EN
Tiger,Panthera tigris,FALSE,25,15955,NA,EN
Tiger,Panthera tigris,FALSE,26,15955,NA,EN
Tiger,Panthera tigris,FALSE,54,15955,NA,EN
Tiger,Panthera tigris,FALSE,38,15955,NA,EN
Tiger,Panthera tigris,FALSE,210,15955,NA,EN
Tiger,Panthera tigris,FALSE,237,15955,NA,EN
Tiger,Panthera tigris,FALSE,48,15955,NA,EN
Tiger,Panthera tigris,FALSE,81,15955,NA,EN
Tiger,Panthera tigris,FALSE,51,15955,NA,EN
Tiger,Panthera tigris,FALSE,204,15955,NA,EN
Tiger,Panthera tigris,FALSE,53,15955,NA,EN
Tiger,Panthera tigris,FALSE,50,15955,NA,EN
Tiger,Panthera tigris,FALSE,209,15955,NA,EN
Tiger,Panthera tigris,FALSE,39,15955,NA,EN
Tiger,Panthera tigris,FALSE,203,15955,NA,EN
Tiger,Panthera tigris,FALSE,40,15955,NA,EN
Tiger,Panthera tigris,FALSE,20,15955,NA,EN
Tiger,Panthera tigris,FALSE,192,15955,NA,EN
Tiger,Panthera tigris,FALSE,78,15955,NA,EN
Tiger,Panthera tigris,FALSE,79,15955,NA,EN
Tiger,Panthera tigris,FALSE,208,15955,NA,EN
Tiger,Panthera tigris,FALSE,205,15955,NA,EN
Tiger,Panthera tigris,FALSE,206,15955,NA,EN
Tiger,Panthera tigris,FALSE,191,15955,NA,EN
Tiger,Panthera tigris,FALSE,52,15955,NA,EN
Tiger,Panthera tigris,FALSE,207,15955,NA,EN
Smooth-coated Otter,Lutrogale perspicillata,FALSE,74,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,216,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,247,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,24,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,15,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,215,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,21,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,231,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,14,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,190,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,76,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,77,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,47,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,25,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,26,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,54,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,38,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,210,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,237,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,48,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,81,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,51,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,204,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,53,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,50,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,209,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,39,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,203,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,40,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,20,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,192,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,78,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,79,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,208,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,205,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,206,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,191,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,52,12427,NA,VU
Smooth-coated Otter,Lutrogale perspicillata,FALSE,207,12427,NA,VU
Bearded Pig,Sus barbatus,FALSE,74,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,216,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,247,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,24,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,15,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,215,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,21,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,231,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,14,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,190,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,76,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,77,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,47,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,25,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,26,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,54,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,38,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,210,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,237,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,48,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,81,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,51,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,204,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,53,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,50,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,209,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,39,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,203,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,40,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,20,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,192,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,78,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,79,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,208,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,205,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,206,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,191,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,52,41772,NA,VU
Bearded Pig,Sus barbatus,FALSE,207,41772,NA,VU
Nypa Palm,Nypa fruticans,FALSE,74,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,216,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,247,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,24,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,15,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,215,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,21,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,231,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,14,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,190,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,76,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,77,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,47,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,25,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,26,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,54,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,38,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,210,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,237,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,48,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,81,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,51,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,204,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,53,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,50,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,209,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,39,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,203,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,40,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,20,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,192,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,78,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,79,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,208,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,205,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,206,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,191,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,52,178800,NA,LC
Nypa Palm,Nypa fruticans,FALSE,207,178800,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,57,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,60,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,144,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,184,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,59,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,88,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,182,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,145,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,58,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,143,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,71,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,55,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,69,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,141,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,75,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,72,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,73,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,95,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,181,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,80,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,68,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,82,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,70,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,85,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,86,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,174,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,175,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,176,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,178,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,179,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,223,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,180,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,227,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,228,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,183,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,232,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,185,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,186,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,187,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,188,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,189,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,177,187752,NA,LC
Mediterranean Rainbow Wrasse,Coris julis,FALSE,222,187752,NA,LC
Espárrago,Asparagus albus,FALSE,57,176528,NA,LC
Espárrago,Asparagus albus,FALSE,60,176528,NA,LC
Espárrago,Asparagus albus,FALSE,144,176528,NA,LC
Espárrago,Asparagus albus,FALSE,184,176528,NA,LC
Espárrago,Asparagus albus,FALSE,59,176528,NA,LC
Espárrago,Asparagus albus,FALSE,88,176528,NA,LC
Espárrago,Asparagus albus,FALSE,182,176528,NA,LC
Espárrago,Asparagus albus,FALSE,145,176528,NA,LC
Espárrago,Asparagus albus,FALSE,58,176528,NA,LC
Espárrago,Asparagus albus,FALSE,143,176528,NA,LC
Espárrago,Asparagus albus,FALSE,71,176528,NA,LC
Espárrago,Asparagus albus,FALSE,55,176528,NA,LC
Espárrago,Asparagus albus,FALSE,69,176528,NA,LC
Espárrago,Asparagus albus,FALSE,141,176528,NA,LC
Espárrago,Asparagus albus,FALSE,75,176528,NA,LC
Espárrago,Asparagus albus,FALSE,72,176528,NA,LC
Espárrago,Asparagus albus,FALSE,73,176528,NA,LC
Espárrago,Asparagus albus,FALSE,95,176528,NA,LC
Espárrago,Asparagus albus,FALSE,181,176528,NA,LC
Espárrago,Asparagus albus,FALSE,80,176528,NA,LC
Espárrago,Asparagus albus,FALSE,68,176528,NA,LC
Espárrago,Asparagus albus,FALSE,82,176528,NA,LC
Espárrago,Asparagus albus,FALSE,70,176528,NA,LC
Espárrago,Asparagus albus,FALSE,85,176528,NA,LC
Espárrago,Asparagus albus,FALSE,86,176528,NA,LC
Espárrago,Asparagus albus,FALSE,174,176528,NA,LC
Espárrago,Asparagus albus,FALSE,175,176528,NA,LC
Espárrago,Asparagus albus,FALSE,176,176528,NA,LC
Espárrago,Asparagus albus,FALSE,178,176528,NA,LC
Espárrago,Asparagus albus,FALSE,179,176528,NA,LC
Espárrago,Asparagus albus,FALSE,223,176528,NA,LC
Espárrago,Asparagus albus,FALSE,180,176528,NA,LC
Espárrago,Asparagus albus,FALSE,227,176528,NA,LC
Espárrago,Asparagus albus,FALSE,228,176528,NA,LC
Espárrago,Asparagus albus,FALSE,183,176528,NA,LC
Espárrago,Asparagus albus,FALSE,232,176528,NA,LC
Espárrago,Asparagus albus,FALSE,185,176528,NA,LC
Espárrago,Asparagus albus,FALSE,186,176528,NA,LC
Espárrago,Asparagus albus,FALSE,187,176528,NA,LC
Espárrago,Asparagus albus,FALSE,188,176528,NA,LC
Espárrago,Asparagus albus,FALSE,189,176528,NA,LC
Espárrago,Asparagus albus,FALSE,177,176528,NA,LC
Espárrago,Asparagus albus,FALSE,222,176528,NA,LC
Parrotfish,Sparisoma cretense,FALSE,57,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,60,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,144,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,184,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,59,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,88,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,182,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,145,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,58,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,143,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,71,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,55,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,69,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,141,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,75,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,72,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,73,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,95,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,181,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,80,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,68,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,82,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,70,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,85,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,86,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,174,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,175,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,176,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,178,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,179,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,223,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,180,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,227,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,228,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,183,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,232,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,185,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,186,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,187,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,188,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,189,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,177,190710,NA,LC
Parrotfish,Sparisoma cretense,FALSE,222,190710,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,57,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,60,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,144,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,184,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,59,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,88,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,182,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,145,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,58,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,143,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,71,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,55,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,69,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,141,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,75,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,72,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,73,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,95,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,181,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,80,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,68,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,82,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,70,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,85,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,86,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,174,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,175,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,176,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,178,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,179,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,223,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,180,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,227,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,228,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,183,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,232,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,185,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,186,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,187,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,188,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,189,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,177,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,222,198568,NA,LC
Common Crane,Grus grus,FALSE,57,22692146,NA,LC
Common Crane,Grus grus,FALSE,60,22692146,NA,LC
Common Crane,Grus grus,FALSE,144,22692146,NA,LC
Common Crane,Grus grus,FALSE,184,22692146,NA,LC
