name,count,code,country,presence,origin,distribution_code
8153,17,AQ,Antarctica,Extant,Native,Native
8153,17,AR,Argentina,Extant,Native,Native
8153,17,AU,Australia,Extant,Native,Native
8153,17,BR,Brazil,Extant,Native,Native
8153,17,BV,Bouvet Island,Extant,Native,Native
8153,17,CL,Chile,Extant,Native,Native
8153,17,FK,Falkland Islands (Malvinas),Extant,Native,Native
8153,17,GS,South Georgia and the South Sandwich Islands,Extant,Native,Native
8153,17,MG,Madagascar,Extant,Native,Native
8153,17,MZ,Mozambique,Extant,Native,Native
8153,17,"NA",Namibia,Extant,Native,Native
8153,17,NZ,New Zealand,Extant,Native,Native
8153,17,PE,Peru,Extant,Native,Native
8153,17,SH,"Saint Helena, Ascension and Tristan da Cunha",Extant,Native,Native
8153,17,TF,French Southern Territories,Extant,Native,Native
8153,17,UY,Uruguay,Extant,Native,Native
8153,17,ZA,South Africa,Extant,Native,Native
