name,count,code,country,presence,origin,distribution_code
41762,22,AL,Albania,Extant,Native,Native
41762,22,BA,Bosnia and Herzegovina,Extant,Native,Native
41762,22,CY,Cyprus,Extant,Native,Native
41762,22,DZ,Algeria,Extant,Native,Native
41762,22,EG,Egypt,Extant,Native,Native
41762,22,ES,Spain,Extant,Native,Native
41762,22,FR,France,Extant,Native,Native
41762,22,GI,Gibraltar,Extant,Native,Native
41762,22,GR,Greece,Extant,Native,Native
41762,22,HR,Croatia,Extant,Native,Native
41762,22,IL,Israel,Extant,Native,Native
41762,22,IT,Italy,Extant,Native,Native
41762,22,LB,Lebanon,Extant,Native,Native
41762,22,LY,Libya,Extant,Native,Native
41762,22,MA,Morocco,Extant,Native,Native
41762,22,MC,Monaco,Extant,Native,Native
41762,22,ME,Montenegro,Extant,Native,Native
41762,22,MT,Malta,Extant,Native,Native
41762,22,SI,Slovenia,Extant,Native,Native
41762,22,SY,Syrian Arab Republic,Extant,Native,Native
41762,22,TN,Tunisia,Extant,Native,Native
41762,22,TR,Turkey,Extant,Native,Native
