rgn_id,stockid,stockid_ram,stocklong,year,RAM_area_m2,ram_bmsy,gapfilled,method
163,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2001,NA,0.386390450735653,0,none
218,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2001,NA,0.386390450735653,0,none
163,Squalus_acanthias-31,SDOGATLC,Spiny dogfish Atlantic Coast,2001,NA,0.386390450735653,0,none
163,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2002,NA,0.407055861507387,0,none
218,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2002,NA,0.407055861507387,0,none
163,Squalus_acanthias-31,SDOGATLC,Spiny dogfish Atlantic Coast,2002,NA,0.407055861507387,0,none
163,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2003,NA,0.36645322576268,0,none
218,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2003,NA,0.36645322576268,0,none
163,Squalus_acanthias-31,SDOGATLC,Spiny dogfish Atlantic Coast,2003,NA,0.36645322576268,0,none
163,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2004,NA,0.336628995332392,0,none
218,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2004,NA,0.336628995332392,0,none
163,Squalus_acanthias-31,SDOGATLC,Spiny dogfish Atlantic Coast,2004,NA,0.336628995332392,0,none
163,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2005,NA,0.299554294233407,0,none
218,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2005,NA,0.299554294233407,0,none
163,Squalus_acanthias-31,SDOGATLC,Spiny dogfish Atlantic Coast,2005,NA,0.299554294233407,0,none
163,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2006,NA,0.666541104417593,0,none
218,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2006,NA,0.666541104417593,0,none
163,Squalus_acanthias-31,SDOGATLC,Spiny dogfish Atlantic Coast,2006,NA,0.666541104417593,0,none
163,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2007,NA,0.887325783109166,0,none
218,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2007,NA,0.887325783109166,0,none
163,Squalus_acanthias-31,SDOGATLC,Spiny dogfish Atlantic Coast,2007,NA,0.887325783109166,0,none
163,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2008,NA,1.22169489147989,0,none
218,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2008,NA,1.22169489147989,0,none
163,Squalus_acanthias-31,SDOGATLC,Spiny dogfish Atlantic Coast,2008,NA,1.22169489147989,0,none
163,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2009,NA,1.02483362726312,0,none
218,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2009,NA,1.02483362726312,0,none
163,Squalus_acanthias-31,SDOGATLC,Spiny dogfish Atlantic Coast,2009,NA,1.02483362726312,0,none
163,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2010,NA,1.02991837292689,0,none
218,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2010,NA,1.02991837292689,0,none
163,Squalus_acanthias-31,SDOGATLC,Spiny dogfish Atlantic Coast,2010,NA,1.02991837292689,0,none
163,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2011,NA,1.06349652669906,0,none
218,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2011,NA,1.06349652669906,0,none
163,Squalus_acanthias-31,SDOGATLC,Spiny dogfish Atlantic Coast,2011,NA,1.06349652669906,0,none
163,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2012,NA,1.3543251462749,0,none
218,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2012,NA,1.3543251462749,0,none
163,Squalus_acanthias-31,SDOGATLC,Spiny dogfish Atlantic Coast,2012,NA,1.3543251462749,0,none
163,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2013,NA,1.32688007461815,0,none
218,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2013,NA,1.32688007461815,0,none
163,Squalus_acanthias-31,SDOGATLC,Spiny dogfish Atlantic Coast,2013,NA,1.32688007461815,0,none
163,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2014,NA,1.099714353991747,1,linear interpolation
218,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2014,NA,1.099714353991747,1,linear interpolation
163,Squalus_acanthias-31,SDOGATLC,Spiny dogfish Atlantic Coast,2014,NA,1.099714353991747,1,linear interpolation
163,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2015,NA,0.872548633365344,0,none
218,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2015,NA,0.872548633365344,0,none
163,Squalus_acanthias-31,SDOGATLC,Spiny dogfish Atlantic Coast,2015,NA,0.872548633365344,0,none
163,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2016,NA,0.984230991518418,0,none
218,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2016,NA,0.984230991518418,0,none
163,Squalus_acanthias-31,SDOGATLC,Spiny dogfish Atlantic Coast,2016,NA,0.984230991518418,0,none
163,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2017,NA,0.733684857034381,0,none
218,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2017,NA,0.733684857034381,0,none
163,Squalus_acanthias-31,SDOGATLC,Spiny dogfish Atlantic Coast,2017,NA,0.733684857034381,0,none
163,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2018,NA,0.670138091164921,0,none
218,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2018,NA,0.670138091164921,0,none
163,Squalus_acanthias-31,SDOGATLC,Spiny dogfish Atlantic Coast,2018,NA,0.670138091164921,0,none
163,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2019,NA,0.670138091164921,1,linear interpolation
218,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2019,NA,0.670138091164921,1,linear interpolation
163,Squalus_acanthias-31,SDOGATLC,Spiny dogfish Atlantic Coast,2019,NA,0.670138091164921,1,linear interpolation
163,Squalus_acanthias-21,SDOGATLC,Spiny dogfish Atlantic Coast,2020,NA,0.670138091164921,1,linear interpolation
