name,count,code,country,presence,origin,distribution_code
39384,63,AE,United Arab Emirates,Extant,Native,unspecified
39384,63,AS,American Samoa,Extant,Native,unspecified
39384,63,AU,Australia,Extant,Native,unspecified
39384,63,CC,Cocos (Keeling) Islands,Extant,Native,unspecified
39384,63,CK,Cook Islands,Extant,Native,unspecified
39384,63,CR,Costa Rica,Extant,Native,unspecified
39384,63,CX,Christmas Island,Extant,Native,unspecified
39384,63,DJ,Djibouti,Extant,Native,unspecified
39384,63,DT,Disputed Territory,Extant,Native,unspecified
39384,63,EG,Egypt,Extant,Native,unspecified
39384,63,ER,Eritrea,Extant,Native,unspecified
39384,63,FJ,Fiji,Extant,Native,unspecified
39384,63,FM,"Micronesia, Federated States of ",Extant,Native,unspecified
39384,63,GU,Guam,Extant,Native,unspecified
39384,63,HK,Hong Kong,Extant,Native,unspecified
39384,63,ID,Indonesia,Extant,Native,unspecified
39384,63,IL,Israel,Extant,Native,unspecified
39384,63,IN,India,Extant,Native,unspecified
39384,63,IO,British Indian Ocean Territory,Extant,Native,unspecified
39384,63,JP,Japan,Extant,Native,unspecified
39384,63,KH,Cambodia,Extant,Native,unspecified
39384,63,KI,Kiribati,Extant,Native,unspecified
39384,63,LK,Sri Lanka,Extant,Native,unspecified
39384,63,MG,Madagascar,Extant,Native,unspecified
39384,63,MH,Marshall Islands,Extant,Native,unspecified
39384,63,MM,Myanmar,Extant,Native,unspecified
39384,63,MP,Northern Mariana Islands,Extant,Native,unspecified
39384,63,MV,Maldives,Extant,Native,unspecified
39384,63,MY,Malaysia,Extant,Native,unspecified
39384,63,MZ,Mozambique,Extant,Native,unspecified
39384,63,NC,New Caledonia,Extant,Native,unspecified
39384,63,NR,Nauru,Extant,Native,unspecified
39384,63,NU,Niue,Extant,Native,unspecified
39384,63,OM,Oman,Extant,Native,unspecified
39384,63,PA,Panama,Extant,Native,unspecified
39384,63,PF,French Polynesia,Extant,Native,unspecified
39384,63,PG,Papua New Guinea,Extant,Native,unspecified
39384,63,PH,Philippines,Extant,Native,unspecified
39384,63,PK,Pakistan,Extant,Native,unspecified
39384,63,PW,Palau,Extant,Native,unspecified
39384,63,QA,Qatar,Extant,Native,unspecified
39384,63,RE,Réunion,Extant,Native,unspecified
39384,63,SA,Saudi Arabia,Extant,Native,unspecified
39384,63,SB,Solomon Islands,Extant,Native,unspecified
39384,63,SC,Seychelles,Extant,Native,unspecified
39384,63,SD,Sudan,Extant,Native,unspecified
39384,63,SG,Singapore,Extant,Native,unspecified
39384,63,SO,Somalia,Extant,Native,unspecified
39384,63,TH,Thailand,Extant,Native,unspecified
39384,63,TK,Tokelau,Extant,Native,unspecified
39384,63,TL,Timor-Leste,Extant,Native,unspecified
39384,63,TO,Tonga,Extant,Native,unspecified
39384,63,TV,Tuvalu,Extant,Native,unspecified
39384,63,TW,"Taiwan, Province of China",Extant,Native,unspecified
39384,63,TZ,"Tanzania, United Republic of",Extant,Native,unspecified
39384,63,UM,United States Minor Outlying Islands,Extant,Native,unspecified
39384,63,VN,Viet Nam,Extant,Native,unspecified
39384,63,VU,Vanuatu,Extant,Native,unspecified
39384,63,WF,Wallis and Futuna,Extant,Native,unspecified
39384,63,WS,Samoa,Extant,Native,unspecified
39384,63,YE,Yemen,Extant,Native,unspecified
39384,63,YT,Mayotte,Extant,Native,unspecified
39384,63,ZA,South Africa,Extant,Native,unspecified
